id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,price,latitude,longitude
5025,Waterton Lakes Lodge Resort,3.5,Very good,"['Pool', 'Free Internet', 'Free parking', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",101 Clematis Avenue Waterton Lakes National Park Alberta,Canada,84.0,55.001251,-115.002136
5030,The Canadian Ecology Centre Cabins,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",6905 Hwy 17 Mattawa Ontario,Canada,120.0,46.3077503,-78.7167353
5035,Hotel Sacacomie,4.0,Very good,"['Free Internet', 'Restaurant', 'Pool', 'Free parking', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Sauna', 'Wheelchair Access', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",4000 Yvon-Plante Road Saint-Alexis-des-Monts Quebec,Canada,398.0,52.4760892,-71.8258668
5037,Motel le Saint-Alex,4.0,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Refrigerator in room', 'Non-smoking rooms']",550 Notre-Dame Saint-Alexis-des-Monts Quebec,Canada,85.0,52.4760892,-71.8258668
5045,The Reeve Bed and Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Concierge', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",431 Queen St Dunnville Ontario,Canada,169.0,42.9024132,-79.6170535
5048,Lakeview Inns & Suites - Chetwynd,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",4820 North Access Road Chetwynd British Columbia,Canada,120.0,55.6930044,-121.6045411
5052,The Met Hotel,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Restaurant', 'Bar/Lounge', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",411 Columbia St New Westminster British Columbia,Canada,98.0,49.2107276,-122.8980788
5061,Cobblestone Manor,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Meeting rooms', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Kitchenette']",173 7th Ave West Cardston Alberta,Canada,149.0,55.001251,-115.002136
5067,Overlander Motel,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",181 Shuswap Ave Chase British Columbia,Canada,85.0,50.8212806,-119.6777369
5072,Best Western Hotel Brossard,4.0,Very good,"['Pool', 'Free High Speed Internet (WiFi)', 'Free parking', 'Spa', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Concierge', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",7746 Boulevard Taschereau Brossard Quebec,Canada,131.0,45.4542168,-73.4674115644673
5075,Motel Rideau,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Golf Course', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms']",8700 boulevard Marie-Victorin Brossard Quebec,Canada,70.0,45.4475534,-73.4924867
5076,Motel Falcon,2.0,Poor,"['Free parking', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",6225 Boulevard Taschereau Brossard Quebec,Canada,85.0,45.4747901206538,-73.4664673637576
5077,Best Western Parkway Hotel Toronto North,4.0,Very good,"['Pool', 'Free High Speed Internet (WiFi)', 'Free parking', 'Spa', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Restaurant', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Self-Serve Laundry', 'Tennis Court', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",600 Highway 7 E Richmond Hill Ontario,Canada,106.0,50.000678,-86.000977
5084,A Boat to Sea,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Non-smoking rooms']",61 Queen St North Sydney Nova Scotia,Canada,115.0,46.1981888328419,-60.259174964075
5085,The Clansman Motel,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",9 Baird St North Sydney Nova Scotia,Canada,109.0,46.213751,-60.270227
5090,Harmony House B&B,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Airport transportation', 'Non-smoking hotel', 'Shuttle Bus Service', 'Family Rooms']",15 Westridge Cres Okotoks Alberta,Canada,96.0,50.712821,-113.9849761
5093,Hotel-Motel Coronet,3.0,Average,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Refrigerator in room', 'Non-smoking rooms']",401 route 172 Nord Sacre-Coeur-Saguenay Quebec,Canada,74.0,52.4760892,-71.8258668
5094,Auberge Le Campagnard,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Family Rooms']",180 rue Principale N Sacre-Coeur-Saguenay Quebec,Canada,60.0,52.4760892,-71.8258668
5097,Spa Eastman,4.5,Excellent,"['Pool', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Spa', 'Free Internet', 'Breakfast included', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Non-smoking rooms']",89 Eastman Quebec,Canada,474.0,45.300973,-72.315102
5100,Auberge Restaurant La Casetta,4.0,Very good,"['Restaurant', 'Breakfast included', 'Hot Tub', 'Non-smoking hotel', 'Air conditioning', 'Non-smoking rooms']",355 Rue Principal Eastman Quebec,Canada,79.0,52.4760892,-71.8258668
5101,Comfort Inn Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",610 Carlton Trail North Battleford Saskatchewan,Canada,125.0,55.5321257,-106.1412243
5103,Tropical Inn,2.5,Average,"['Pool', 'Free parking', 'Restaurant', 'Room service', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Dry Cleaning', 'Golf Course', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1001 Hwy #16 Bypass North Battleford Saskatchewan,Canada,114.0,55.5321257,-106.1412243
5108,Best Western Plus Lacombe Inn & Suites,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4751 63 St Lacombe Alberta,Canada,158.0,52.4627837,-113.7543935
5109,Lacombe Motor Inn,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Babysitting', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",5136 Highway 2a Lacombe Alberta,Canada,79.0,52.471726,-113.7188259
5112,Timber Ridge Inn & Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",314 1st Avenue Fox Creek Alberta,Canada,186.0,55.001251,-115.002136
5122,Rawdon Golf Resort,5.0,Excellent,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Minibar']",3999 Lakeshore Drive Rawdon Quebec,Canada,120.0,46.0525034,-73.7006607
5128,Dover House Bed and Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Air conditioning', 'Non-smoking rooms']",17 Morgan St Port Dover Ontario,Canada,139.0,42.7859584111111,-80.2110284666667
5129,Hampton Inn Napanee-Ontario,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Pool', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",40 McPherson Dr Napanee Ontario,Canada,161.0,44.2614993,-76.9711904
5132,Twin Peaks Motel,3.5,Very good,"['Free parking', 'Room service', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",353 Dundas St W Napanee Ontario,Canada,69.0,44.2382078250969,-76.9673640272688
5133,The Briars Resort & Spa,4.0,Very good,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Spa', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Tennis Court', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",55 Hedge Rd Ontario,Canada,179.0,44.321785,-79.3618282793478
5152,North Country Lodge,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",868 NW Frontage Road McBride British Columbia,Canada,95.0,53.3059217,-120.1655334
5153,Bell Mountain Motel,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",815 Bridge Rd McBride British Columbia,Canada,85.0,53.3061922,-120.1561079
5157,Nova Inn Kindersley,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Room service', 'Restaurant', 'Bar/Lounge', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",Junction of Highways 7 & 21 Kindersley Saskatchewan,Canada,94.0,55.5321257,-106.1412243
5191,Days Inn & Suites by Wyndham Airdrie,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",911 Highland Park Cove NE Airdrie Alberta,Canada,89.0,55.001251,-115.002136
5193,Ramada by Wyndham Airdrie Hotel and Suites,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",191 East Lake Cresent Airdrie Alberta,Canada,111.0,55.001251,-115.002136
5199,Manoir Chamberland,5.0,Excellent,"['Pool', 'Free parking', 'Bar/Lounge', 'Spa', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Hot Tub', 'Meeting rooms', 'Non-smoking hotel', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",545 Rue Notre Dame Montebello Quebec,Canada,285.0,45.6502239333333,-74.9398588444444
5202,Motel L'Anse De La Lanterne,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Family Rooms']",636 Rue Notre-Dame Montebello Quebec,Canada,90.0,45.6501817893094,-74.9356839318454
5207,Days Inn by Wyndham Estevan,4.5,Excellent,"['Free parking', 'Restaurant', 'Breakfast included', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Non-smoking rooms', 'Suites']",1305 9th St Estevan Saskatchewan,Canada,89.0,49.1452396,-102.9935522
5208,Microtel Inn & Suites by Wyndham Estevan,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Concierge', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",120 King St Estevan Saskatchewan,Canada,89.0,49.1468037,-102.9735777
5214,Motel Seigneurie de Vaudreuil,1.5,Poor,"['Free Internet', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette']",154 Hardwood Vaudreuil-Dorion Quebec,Canada,65.0,52.4760892,-71.8258668
5217,Comfort Inn & Suites Sylvan Lake,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Golf Course', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",13 Beju Industrial Dr Sylvan Lake Alberta,Canada,123.0,52.3096251669246,-114.072573153921
5259,Elmhirst's Resort,4.0,Very good,"['Pool', 'Free parking', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Room service', 'Babysitting', 'Banquet Room', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Outdoor pool', 'Public Wifi', 'Tennis Court', 'Wheelchair Access', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms']",1045 Settlers Line Ontario,Canada,339.0,44.2490504,-78.10802985
5263,Abbott Road Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2204 Abbott Rd Ontario,Canada,149.0,44.99500375,-75.6679646620005
5264,Tourist Inn,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access']",43 County Rd Highway Ontario,Canada,89.0,43.7168263,-80.3769337
5272,Downeast Motel,2.5,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel']",Nova Scotia Trunk 1 Windsor Nova Scotia,Canada,92.0,45.1960403,-63.1653789
5284,Auberge Eldo Inn,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",3 White Road Blind River Ontario,Canada,80.0,46.1828204,-82.9349059
5298,Pine Inn at Panorama Mountain Village,2.5,Average,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Spa', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Babysitting', 'Golf Course', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Sauna', 'Ski-In / Ski-Out', 'Tennis Court', 'Family Rooms', 'Non-smoking rooms']",2000 Panorama Drive Panorama British Columbia,Canada,82.0,50.4580182,-116.2401778
5299,Embarc Panorama,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Hot Tub']",2000 Panorama Drive Panorama British Columbia,Canada,129.0,50.4580182,-116.2401778
5306,At Home Bed & Breakfast - Rose Manor,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Babysitting', 'Concierge', 'Non-smoking hotel', 'Tennis Court', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",41 Frazer St Welland Ontario,Canada,158.0,42.9906313,-79.2534883
5309,Hampton Inn And Suites Montreal,4.0,Very good,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",1900 Trans Canada Highway Dorval Quebec,Canada,140.0,52.4760892,-71.8258668
5310,Comfort Inn Aeroport Dorval,3.5,Very good,"['Breakfast included', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",34 Dorval Quebec,Canada,119.0,45.4453082,-73.7510888
5318,"Gaskin's Chocolate River Restaurant, Motel, Cottages and Campground",2.0,Poor,"['Free parking', 'Restaurant', 'Breakfast included', 'Pool', 'Free Internet', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Kitchenette']",3471 Route 114 Hopewell Cape New Brunswick,Canada,125.0,46.500283,-66.750183
5330,"Homewood Suites By Hilton Ajax, Ontario, Canada",4.5,Excellent,"['Pool', 'Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",600 Beck Cres Ajax Ontario,Canada,134.0,43.8576952,-79.0096347
5331,Super 8 by Wyndham Ajax/Toronto ON,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",210 Westney Rd S Ajax Ontario,Canada,114.0,43.8433745809637,-79.0365415025876
5344,Holiday Inn Express St. Jean sur Richelieu,4.0,Very good,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",700 Rue Gadbois Saint-Jean-sur-Richelieu Quebec,Canada,114.0,45.33198265,-73.2862219909954
5347,Middleton Motel and Suites,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Minibar', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",121 Main Street Middleton Nova Scotia,Canada,105.0,44.9383388,-65.0765743
5365,Western 66 Motel,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",Western 66 Motel 2401 Mount Newton Cross Rd Central Saanich British Columbia,Canada,90.0,55.001251,-125.002441
5380,Trenton Park Motel,2.5,Average,"['Free High Speed Internet (WiFi)', 'Public Wifi', 'Refrigerator in room']",276 Dundas St E Ontario,Canada,85.0,43.6583577573585,-79.371885072116
5386,Hotel St-Sauveur,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Dry Cleaning', 'Golf Course', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",570 chemin des Frenes Piedmont Quebec,Canada,83.0,45.8906152945259,-74.1432108820147
5387,Complexe Le 60,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",600 chemin Des Frenes Piedmont Quebec,Canada,115.0,45.8901519558026,-74.1422311174426
5390,Auberge au Phil de l'Eau,4.0,Very good,"['Free parking', 'Restaurant', 'Breakfast included']",15 Sainte-Marguerite-du-Lac-Masson Quebec,Canada,99.0,46.031296,-74.057121
5393,Northern Shores Lodge,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Laundry Service', 'Non-smoking hotel']",455 Beach Road Sandspit British Columbia,Canada,125.0,53.2541485,-131.8215513
